10,107,38.0,6427
20,137,42.0,12202
30,171,41.0,17944
40,207,50.0,23697
50,250,56.0,29479
60,277,57.0,35306
70,302,57.0,41073
80,329,71.0,46864
90,363,69.0,52678
110,431,72.0,64187
120,467,72.0,69972
130,496,72.0,75717
140,539,77.0,81472
150,573,76.0,87225
160,608,77.0,92940
170,641,78.0,98716
180,708,75.0,104488
190,745,76.0,110263
210,820,83.0,121814
220,874,86.0,127551
230,922,83.0,133304
240,966,84.0,139028
250,1009,84.0,144786
260,1056,86.0,150573
270,1099,88.0,156349
280,1139,86.0,162090
290,1173,94.0,167923
310,1240,96.0,179348
320,1258,98.0,185100
330,1284,97.0,190856
340,1308,94.0,196614
350,1332,95.0,202351
360,1371,94.0,208117
370,1394,92.0,213916
380,1416,92.0,219686
390,1437,92.0,225439
410,1496,89.0,236944
420,1513,92.0,242750
430,1535,91.0,248493
440,1560,90.0,254256
450,1579,90.0,259954
460,1600,98.0,265700
470,1623,99.0,271458
480,1651,98.0,277196
490,1678,99.0,282901
510,1732,99.0,294465
520,1796,97.0,300242
530,1850,99.0,305976
540,1887,92.0,311718
550,1918,88.0,317470
560,1947,91.0,323281
570,1969,94.0,329066
580,2008,98.0,334796
590,2030,91.0,340558
610,2086,91.0,352078
620,2123,88.0,357796
630,2149,90.0,363534
640,2182,86.0,369301
650,2219,85.0,375059
660,2253,85.0,380840
670,2283,86.0,386596
680,2313,84.0,392327
690,2339,84.0,398102
710,2389,91.0,409542
720,2416,91.0,415321
730,2441,91.0,421077
740,2474,92.0,426838
750,2508,88.0,432610
760,2537,88.0,438447
770,2570,90.0,444213
780,2603,89.0,449931
790,2633,89.0,455742
810,2680,86.0,467242
820,2709,85.0,472998
830,2740,85.0,478788
840,2762,85.0,484554
850,2786,84.0,490350
860,2818,84.0,496111
870,2855,86.0,501891
880,2886,92.0,507673
890,2917,93.0,513448
910,2978,91.0,524968
920,3017,90.0,530776
930,3040,91.0,536532
940,3065,91.0,542281
950,3094,90.0,548057
960,3124,90.0,553805
970,3160,93.0,559586
980,3190,93.0,565367
990,3230,93.0,571178
1010,3296,94.0,582716
1020,3333,95.0,588458
1030,3365,92.0,594237
1040,3397,91.0,599960
1050,3436,90.0,605722
1060,3476,91.0,611436
1070,3505,91.0,617175
1080,3535,91.0,622972
1090,3568,88.0,628726
1110,3659,87.0,640272
1120,3687,87.0,646025
1130,3719,86.0,651794
1140,3751,85.0,657499
1150,3772,87.0,663248
1160,3797,81.0,669017
1170,3837,87.0,674811
1180,3872,90.0,680574
1190,3904,89.0,686331
1210,3972,80.0,697851
1220,4002,79.0,703592
1230,4043,81.0,709386
1240,4081,86.0,715145
1250,4127,80.0,720869
1260,4167,79.0,726621
1270,4207,83.0,732395
1280,4249,83.0,738128
1290,4275,83.0,743927
1310,4350,86.0,755429
1320,4384,83.0,761196
1330,4417,86.0,766998
1340,4454,87.0,772747
1350,4473,87.0,778548
1360,4521,88.0,784335
1370,4559,87.0,790119
1380,4606,89.0,795926
1390,4639,89.0,801701
1410,4709,84.0,813195
1420,4727,87.0,818937
1430,4753,85.0,824702
1440,4780,87.0,830523
1450,4805,90.0,836301
1460,4849,85.0,842040
1470,4882,82.0,847792
1480,4914,81.0,853539
1490,4945,83.0,859322
1510,5022,84.0,870855
1520,5053,84.0,876634
1530,5073,86.0,882359
1540,5115,83.0,888099
1550,5153,81.0,893809
1560,5204,83.0,899545
1570,5230,80.0,905307
1580,5269,83.0,911020
1590,5310,86.0,916763
1610,5389,85.0,928300
1620,5422,87.0,934061
1630,5452,86.0,939814
1640,5495,86.0,945550
1650,5532,84.0,951331
1660,5559,88.0,957068
1670,5589,87.0,962801
1680,5616,84.0,968581
1690,5647,88.0,974342
1710,5708,83.0,985889
1720,5738,83.0,991665
1730,5762,87.0,997452
1740,5791,91.0,1003239
1750,5823,89.0,1008998
1760,5864,89.0,1014713
1770,5905,82.0,1020514
1780,5952,91.0,1026318
