10,0,16.0,112
20,6,23.0,212
30,6,23.0,312
40,6,26.0,412
50,6,26.0,512
60,7,26.0,612
70,7,29.0,712
80,7,32.0,812
90,7,35.0,912
110,7,42.0,1112
120,7,46.0,1212
130,7,46.0,1312
140,7,46.0,1412
150,8,49.0,1512
160,8,51.0,1612
170,8,51.0,1712
180,8,51.0,1812
190,8,51.0,1912
210,8,59.0,2112
220,8,61.0,2212
230,8,61.0,2312
240,8,62.0,2412
250,8,62.0,2512
260,8,62.0,2612
270,8,62.0,2712
280,8,62.0,2812
290,8,73.0,2912
310,8,73.0,3112
320,8,75.0,3212
330,9,76.0,3312
340,9,78.0,3412
350,9,79.0,3512
360,9,81.0,3612
370,9,81.0,3712
380,9,83.0,3812
390,9,83.0,3912
410,9,85.0,4112
420,9,91.0,4212
430,9,91.0,4312
440,9,92.0,4412
450,9,92.0,4512
460,10,92.0,4612
470,10,92.0,4712
480,10,93.0,4812
490,10,97.0,4912
510,10,97.0,5112
520,10,97.0,5212
530,10,99.0,5312
540,10,99.0,5412
550,10,99.0,5512
560,10,99.0,5612
570,11,99.0,5712
580,11,99.0,5812
590,11,99.0,5912
610,11,99.0,6112
620,12,99.0,6212
630,12,99.0,6312
640,13,99.0,6412
650,13,99.0,6512
660,13,99.0,6612
670,13,99.0,6712
680,13,99.0,6812
690,13,99.0,6912
710,14,99.0,7112
720,14,99.0,7212
730,14,99.0,7312
740,15,99.0,7412
750,15,99.0,7512
760,15,99.0,7612
770,15,99.0,7712
780,15,99.0,7812
790,15,99.0,7912
810,15,99.0,8112
820,15,99.0,8212
830,15,99.0,8312
840,15,99.0,8412
850,15,99.0,8512
860,16,99.0,8612
870,16,99.0,8712
880,16,99.0,8812
890,16,99.0,8912
910,16,99.0,9112
920,17,99.0,9212
930,17,99.0,9312
940,17,99.0,9412
950,17,99.0,9512
960,17,99.0,9612
970,18,99.0,9712
980,18,99.0,9812
990,18,99.0,9912
1010,18,99.0,10112
1020,18,99.0,10212
1030,18,99.0,10312
1040,31,99.0,10412
1050,31,99.0,10512
1060,31,99.0,10612
1070,31,99.0,10712
1080,32,99.0,10812
1090,32,99.0,10912
1110,32,99.0,11112
1120,32,99.0,11212
1130,32,99.0,11312
1140,32,99.0,11412
1150,32,99.0,11512
1160,32,99.0,11612
1170,32,99.0,11712
1180,32,99.0,11812
1190,32,99.0,11912
1210,32,99.0,12112
1220,32,99.0,12212
1230,32,99.0,12312
1240,32,99.0,12412
1250,32,99.0,12512
1260,33,99.0,12612
1270,33,99.0,12712
1280,33,99.0,12812
1290,33,99.0,12912
1310,33,99.0,13112
1320,33,99.0,13212
1330,33,99.0,13312
1340,33,99.0,13412
1350,33,99.0,13512
1360,33,99.0,13612
1370,33,99.0,13712
1380,33,99.0,13812
1390,33,99.0,13912
1410,34,99.0,14112
1420,34,99.0,14212
1430,34,99.0,14312
1440,34,99.0,14412
1450,34,99.0,14512
1460,35,99.0,14612
1470,35,99.0,14712
1480,35,99.0,14812
1490,36,99.0,14912
1510,36,99.0,15112
1520,36,99.0,15212
1530,36,99.0,15312
1540,36,99.0,15412
1550,36,99.0,15512
1560,36,99.0,15612
1570,36,99.0,15712
1580,36,99.0,15812
1590,36,99.0,15912
1610,36,99.0,16112
1620,36,99.0,16212
1630,36,99.0,16312
1640,36,99.0,16412
1650,36,99.0,16512
1660,36,99.0,16612
1670,36,99.0,16712
1680,36,99.0,16812
1690,36,99.0,16912
1710,36,99.0,17112
1720,36,99.0,17212
1730,36,99.0,17312
1740,36,99.0,17412
1750,36,99.0,17512
1760,36,99.0,17612
1770,36,99.0,17712
1780,36,99.0,17812
1790,36,99.0,17912
1810,36,99.0,18112
1820,36,99.0,18212
1830,37,99.0,18312
1840,37,99.0,18412
1850,37,99.0,18512
1860,37,99.0,18612
1870,37,99.0,18712
1880,37,99.0,18812
1890,37,99.0,18912
1910,37,99.0,19112
1920,37,99.0,19212
1930,37,99.0,19312
1940,37,99.0,19412
1950,37,99.0,19512
1960,38,99.0,19612
1970,38,99.0,19712
1980,38,99.0,19812
1990,38,99.0,19912
2010,38,99.0,20112
2020,39,99.0,20212
2030,39,99.0,20312
2040,39,99.0,20412
2050,39,99.0,20512
2060,39,99.0,20612
2070,39,99.0,20712
2080,39,99.0,20812
2090,40,99.0,20912
2110,41,99.0,21112
2120,41,99.0,21212
2130,41,99.0,21312
2140,41,99.0,21412
2150,41,99.0,21512
2160,41,99.0,21612
2170,41,99.0,21712
2180,42,99.0,21812
2190,42,99.0,21912
2210,42,99.0,22112
2220,42,99.0,22212
2230,42,99.0,22312
2240,42,99.0,22412
2250,42,99.0,22512
2260,42,99.0,22612
2270,42,99.0,22712
2280,42,99.0,22812
2290,42,99.0,22912
2310,42,99.0,23112
2320,42,99.0,23212
2330,43,99.0,23312
2340,43,99.0,23412
2350,43,99.0,23512
2360,43,99.0,23612
2370,43,99.0,23712
2380,43,99.0,23812
2390,43,99.0,23912
2410,44,99.0,24112
2420,44,99.0,24212
2430,44,99.0,24312
2440,44,99.0,24412
2450,44,99.0,24512
2460,44,99.0,24612
2470,45,99.0,24712
2480,45,99.0,24812
2490,45,99.0,24912
2510,45,99.0,25112
