Iteration,Train MSE,Validation MSE,Test MSE,Train Accuracy,Validation Accuracy,Test Accuracy,Train F1 Score,Validation F1 Score,Test F1 Score,Time
150,0.0530069701034601,0.051371599461089455,0.05256600384405974,0.856678445229682,0.8637648388920294,0.8543645409317051,0.8547039629499183,0.8616471082237935,0.8520729625528373,475701
160,0.05258705878068521,0.05104056350162708,0.051932740788540384,0.8575265017667845,0.8637648388920294,0.8597919493441881,0.8560126659221093,0.8618043197836516,0.8578662575278907,491963
170,0.052365362441092966,0.051351460207046826,0.05224100561764454,0.8606360424028269,0.8677218767665348,0.8579828132066938,0.8585752894281121,0.8656767472538901,0.8557555059916386,510573
180,0.05797159927190894,0.05521969736256257,0.05641500030903453,0.8363250883392226,0.8468061051441492,0.8362731795567616,0.8394187758401006,0.8479993971526171,0.8384639662531495,528960
190,0.052559238004335145,0.0509786195361893,0.0517753698831915,0.8569611307420495,0.866591294516676,0.8579828132066938,0.8560626809006506,0.8651917954569802,0.8565378513734468,546562
210,0.04910553771217078,0.04709730745432779,0.04856085631382113,0.8699646643109541,0.8745053702656869,0.8715513342379014,0.8680064897523202,0.8728318868137681,0.8700250961192413,582901
220,0.05032798377488407,0.04868305855006889,0.050518015781015876,0.8682685512367491,0.8733747880158281,0.8652193577566711,0.8662415903522848,0.8714375353750603,0.8631932949397874,599800
230,0.05133281765054991,0.04955082414656869,0.05165897116935542,0.8636042402826856,0.8699830412662521,0.8611488014473089,0.8614811654035136,0.8681114622534831,0.859445746500507,617709
240,0.04975557232082401,0.048124708525282854,0.050159462275722294,0.8720848056537103,0.8807235726399095,0.8738127544097694,0.8701966954163485,0.8791795100500892,0.872330303798654,635828
250,0.049837148838599,0.04797832261881478,0.050190526487824655,0.8695406360424028,0.8795929903900509,0.8747173224785165,0.8676342606046686,0.8780025394960135,0.8732795305007277,653598
260,0.050658003861625785,0.0484205765607768,0.050438723024903376,0.8677031802120141,0.8784624081401922,0.8697421981004071,0.8657194896449747,0.8766156803396703,0.8677432470215009,670486
270,0.04810832629989764,0.04610203309406096,0.04819088257675689,0.8751943462897527,0.8795929903900509,0.877431026684758,0.8732843161183683,0.877873433000267,0.8758709532743633,687557
280,0.05181316433926068,0.049754889902228094,0.05147431066061731,0.8626148409893993,0.8745053702656869,0.8670284938941656,0.8606142570073174,0.8725951413541582,0.8649748380243979,706887
290,0.05046854996512181,0.04942748779911198,0.05136808546902087,0.8669964664310954,0.8677218767665348,0.864314789687924,0.8654599391157628,0.866792305342186,0.8632031446141093,725455
310,0.0498900699363681,0.04743589542849562,0.04972805068620147,0.8703886925795054,0.8807235726399095,0.8724559023066486,0.8685040280323982,0.878938970894766,0.8705136826512458,761096
320,0.05144427902948896,0.04947174167290228,0.05147084514352267,0.8621908127208481,0.8705483323911815,0.8670284938941656,0.8602836534084692,0.8685907884284682,0.8649748380243979,779001
330,0.05446119284721689,0.05256377030513018,0.05419373838174475,0.8507420494699647,0.8592425098925947,0.8521031207598372,0.8494199024123048,0.8576969113760022,0.8502195809241122,796254
340,0.050361130546231515,0.04828522765441389,0.05004025677358952,0.8682685512367491,0.8728094968908988,0.8674807779285392,0.867025761001758,0.8712011379994222,0.8655575415691109,813846
350,0.05188253165824973,0.0494378910344523,0.05262565778318231,0.8650176678445229,0.8762012436404748,0.8629579375848032,0.8632250587352696,0.8745659820694599,0.8617135083043133,829755
360,0.050164569391642044,0.04763060554150784,0.05008580563485818,0.8682685512367491,0.8756359525155455,0.8701944821347807,0.8662167201295792,0.8737489046453223,0.868347952994166,845877
370,0.04954414158974595,0.047807044704203126,0.049807778193704126,0.871095406360424,0.8778971170152629,0.8697421981004071,0.8691193203065534,0.8760414884326014,0.8678009095099155,861859
380,0.04915092728319722,0.04661676653395147,0.04904241828140736,0.8747703180212014,0.8812888637648388,0.8769787426503844,0.8728856987840948,0.8795657834391658,0.8753232489763362,877208
390,0.04954228777134676,0.047294393604340866,0.04980540721103102,0.8698233215547703,0.8767665347654042,0.8688376300316599,0.8680779041359821,0.8753848157818432,0.86758758027681,893225
410,0.049384158609589314,0.04696173674898762,0.049909238964476334,0.8708127208480565,0.8795929903900509,0.8733604703753958,0.869241267071324,0.8785129620346096,0.8725922770765553,924760
420,0.048191055433013164,0.04601970177067865,0.04866787984549085,0.8750530035335689,0.8835500282645562,0.879692446856626,0.8734059509222423,0.8824846846297258,0.8787341247213777,940327
430,0.048528465393492384,0.04594145769985951,0.049050176974558886,0.8754770318021201,0.8818541548897683,0.877431026684758,0.8735799546865974,0.8800917043061232,0.8758992930713753,956190
440,0.04573838535660736,0.043392510531804894,0.046439344935658634,0.8814134275618375,0.8841153193894856,0.885119855269109,0.8796315438601946,0.882374592927558,0.8835741388527463,973205
450,0.04793286747640897,0.04607497681710254,0.04821085826027242,0.8760424028268551,0.8778971170152629,0.8769787426503844,0.8742762932951583,0.8760388401877681,0.8751140725649409,989628
460,0.04817504001411335,0.045763329478683695,0.04840073688937064,0.8737809187279152,0.8807235726399095,0.8783355947535052,0.8723906240201794,0.8791112536077346,0.8765232673943208,1006154
470,0.04967459264203926,0.04722677513080572,0.049883396244637376,0.8679858657243816,0.8733747880158281,0.8674807779285392,0.8664478680666393,0.8716043717117095,0.8654845675010784,1022437
480,0.04636545157738903,0.04385578045013075,0.04683164406719318,0.8787279151943463,0.8818541548897683,0.8824061510628675,0.8769370396097946,0.880091761406078,0.8807133927037071,1038073
490,0.047110613298950256,0.044719679799755135,0.048613064831416704,0.8804240282685513,0.8818541548897683,0.882858435097241,0.878604279097371,0.880167637329305,0.8815847713278606,1053612
510,0.04630401400545802,0.04340903416045402,0.04736650916237713,0.8833922261484098,0.8903335217637083,0.8891904115784712,0.8816179715548682,0.888733031122168,0.8878917074971234,1084491
520,0.04692665246384923,0.044110721857258374,0.04845014398530975,0.8812720848056537,0.8908988128886377,0.8792401628222524,0.8794841288512326,0.8893444545578834,0.8785000627805974,1100816
530,0.04583965578423231,0.043419683926340706,0.04704929304149745,0.8809893992932862,0.8875070661390616,0.8837630031659882,0.8791828611869374,0.8858701327570233,0.8821481285579952,1116793
540,0.04598581076278922,0.04280515593917834,0.0474485970297226,0.8831095406360424,0.8942905596382137,0.8878335594753505,0.8814468732810049,0.8929520853023308,0.887251624297874,1132246
550,0.04735287056086506,0.04430230619973139,0.048264810569003294,0.8807067137809187,0.886376483889203,0.8882858435097241,0.8789535526881167,0.8846717804421991,0.886701630506472,1147404
560,0.04639728518534301,0.04335763181411211,0.047509691186077986,0.8850883392226149,0.8920293951384963,0.8860244233378561,0.8833738230585073,0.8904199640660547,0.8844909043940201,1163187
570,0.04598161881398703,0.04281610568031018,0.04753631146689065,0.884946996466431,0.8971170152628604,0.8923563998190864,0.8835217025679386,0.8959712473285552,0.8921532180390322,1179222
580,0.04702262175907515,0.043963358480882585,0.048536412691184645,0.8839575971731449,0.8903335217637083,0.882858435097241,0.8824475194863203,0.8891952121642557,0.8828634626014272,1195335
590,0.04671234985391699,0.043690925998194734,0.04750196678249919,0.8845229681978799,0.8903335217637083,0.8887381275440976,0.8828887400982716,0.8886984911996724,0.8871061479997993,1211277
610,0.04630667854473832,0.043255811555560124,0.04755417232050003,0.8852296819787986,0.894855850763143,0.8873812754409769,0.8835492559419384,0.8934067331650217,0.8866665051758205,1242706
620,0.047283053575824505,0.04389543928527657,0.04844968745933739,0.8825441696113074,0.893159977388355,0.8837630031659882,0.8807626616321238,0.8916090263570574,0.8824649769815006,1259770
630,0.046200205017679644,0.04319403710747773,0.04701813697835126,0.8833922261484098,0.8937252685132844,0.8900949796472184,0.8816206576872685,0.8922396035613153,0.888938525809914,1276385
640,0.046869797721021234,0.042690233965147505,0.047022853617338545,0.8829681978798587,0.8982475975127191,0.8869289914066033,0.8812015958310143,0.8967449328277934,0.8855583710051462,1292833
650,0.04792736444266244,0.04414049302559893,0.049029457255394336,0.8802826855123675,0.8971170152628604,0.8819538670284939,0.878882531745645,0.8961455144769925,0.8820192162880817,1308770
660,0.04830852657515285,0.04449120061626325,0.049453689493706036,0.8809893992932862,0.8937252685132844,0.8842152872003618,0.8792245384213395,0.892283336842936,0.8833964677253013,1323979
670,0.05068402421843262,0.04639068491260064,0.05044573165250274,0.8708127208480565,0.886376483889203,0.8742650384441429,0.8698216653244881,0.8852125551317005,0.8725303555895466,1340211
680,0.04926308720178625,0.045065188354750554,0.04988530496129152,0.8744876325088339,0.8880723572639909,0.8792401628222524,0.872850488998621,0.88655852909706,0.8774354134573155,1355044
690,0.04859681162123497,0.04442280726441871,0.048790524893565654,0.8754770318021201,0.889768230638779,0.8815015829941203,0.8737228402227158,0.8881755801942951,0.8798454909898906,1370621
710,0.04684113075132097,0.042749166840915495,0.04757854744953587,0.8816961130742049,0.8925946862634256,0.882858435097241,0.8798913483536747,0.891009300575906,0.8815163737038133,1402992
720,0.04741563624013434,0.04357484053295677,0.0480351564876176,0.8775971731448763,0.8903335217637083,0.8819538670284939,0.8757570831626056,0.8887035298210861,0.8804514305971965,1418951
730,0.04681660088542,0.04298683689606736,0.04750032867908826,0.8821201413427562,0.8925946862634256,0.882858435097241,0.8803843130003174,0.8910062003276158,0.8813168726049856,1434083
740,0.046849947028196386,0.042744657726831135,0.04787094978032112,0.8822614840989399,0.8959864330130017,0.8860244233378561,0.8805147491249117,0.8945996264065654,0.8851755360028088,1449899
750,0.04785666185250843,0.04435855644383465,0.04800712781107149,0.8781625441696113,0.8892029395138497,0.8914518317503393,0.8763309234760828,0.8875445272859438,0.8900581796551871,1465527
760,0.04742604409523707,0.043835357903204177,0.048126903568728736,0.8788692579505301,0.8892029395138497,0.8810492989597467,0.8770638876871827,0.8875475571907928,0.8794375846238967,1480539
770,0.04613306147759232,0.04337851692997755,0.04739827561016799,0.8826855123674912,0.8903335217637083,0.8833107191316146,0.8810553391096114,0.8887106626567982,0.8816313969618379,1495827
780,0.04870569267456224,0.04537588480628594,0.049326057083201126,0.8739222614840989,0.8824194460146976,0.8765264586160109,0.8727396050558336,0.8811261283785708,0.8747731543507536,1511428
790,0.048623867028114526,0.045159366978180036,0.048210321624097725,0.8757597173144877,0.8846806105144149,0.8842152872003618,0.8744381150556912,0.883242677461232,0.8825698596529844,1526817
810,0.04892779898655702,0.04482674883430732,0.048339482283996184,0.8760424028268551,0.8858111927642736,0.8824061510628675,0.8750836017737866,0.8845188011177855,0.8809746641608397,1558029
820,0.04725598524280109,0.04391273657245481,0.047760693611554196,0.8780212014134275,0.889768230638779,0.882858435097241,0.8764086617614729,0.888161293853131,0.8811402728910934,1574191
830,0.050070466262173485,0.04453329185731472,0.05060716081683352,0.8696819787985866,0.8875070661390616,0.8724559023066486,0.8680762667385815,0.88627097481958,0.8719636478327867,1589530
840,0.048348748829420675,0.0454956049635819,0.048584753544592615,0.872791519434629,0.8869417750141323,0.877431026684758,0.8715744641775054,0.8857226631781698,0.8757172551078927,1604931
850,0.04680799219388391,0.04334138852980963,0.04718660639462978,0.8792932862190813,0.8937252685132844,0.8837630031659882,0.8777078421260321,0.892239546378403,0.882025142247773,1620218
860,0.048504596880475294,0.04539993380592324,0.04817305522980434,0.8751943462897527,0.8812888637648388,0.879692446856626,0.8742085710464973,0.8800593148509718,0.8780200193847045,1635462
870,0.04846185560394704,0.04501741269146845,0.04802355861282854,0.8726501766784452,0.8767665347654042,0.8783355947535052,0.8717616364871732,0.8756736714909755,0.8768167585545587,1651017
880,0.04687093402659424,0.043403024883035345,0.04695483897688912,0.8798586572438163,0.8908988128886377,0.8860244233378561,0.8783966686631114,0.8894914887133301,0.8843335505942088,1666874
890,0.04861838347931012,0.044939143853849776,0.04826275865530281,0.8771731448763251,0.8807235726399095,0.8801447308909995,0.8765066751845514,0.8796073379948034,0.8788036704088967,1681952
910,0.0484558102704065,0.044664228957220005,0.047952852977478276,0.872226148409894,0.8829847371396269,0.8769787426503844,0.8719675606580991,0.882678603101663,0.8757639790715996,1713482
920,0.045873111300240875,0.04226529391228141,0.046254984699834495,0.8816961130742049,0.8942905596382137,0.8842152872003618,0.8802567205356997,0.8929296276179473,0.8824836918311889,1729552
930,0.04691341979623029,0.04340966010321946,0.04645559094036908,0.8785865724381625,0.8869417750141323,0.8819538670284939,0.878427205171904,0.886286052287396,0.8810957223747852,1746227
940,0.047988352637244776,0.043230468541003396,0.04859202468996981,0.8797173144876325,0.894855850763143,0.8810492989597467,0.8778895934141595,0.8932967557422271,0.8798680461300181,1761599
950,0.045327703734828466,0.04125149286111142,0.04613868020038919,0.8842402826855124,0.894855850763143,0.8882858435097241,0.8824933615021001,0.8933022270139902,0.8869176412973413,1777148
960,0.04543549616475409,0.042039551079433975,0.04577758294516725,0.8828268551236749,0.8937252685132844,0.8900949796472184,0.8812667599989831,0.8922839821452905,0.8884549439930071,1792015
970,0.045059309144488996,0.04107512538365052,0.04532550734665587,0.8842402826855124,0.8971170152628604,0.8896426956128448,0.8825177064720645,0.8956328361004213,0.888251005648902,1807200
980,0.04519446431100038,0.04159220206578774,0.0455596146928377,0.8839575971731449,0.8976823063877897,0.8873812754409769,0.8823869874158914,0.8962891989430863,0.8857154235701795,1822230
990,0.04544127439652941,0.0416934590362153,0.045741518680401785,0.8842402826855124,0.8959864330130017,0.89280868385346,0.8826171700561728,0.8945473014680859,0.891304770023612,1837379
1010,0.04522315238599854,0.041700149856535314,0.046226201676255525,0.8880565371024735,0.8976823063877897,0.8900949796472184,0.8863653997581078,0.8961714536432422,0.8889746032722382,1868402
1020,0.044961913394583844,0.041521057730925355,0.045683350090716265,0.8874911660777385,0.896551724137931,0.8887381275440976,0.8857899317827146,0.8950266296703744,0.8874812794645568,1884306
1030,0.04589950211775543,0.04261647674425218,0.04644234525350832,0.8828268551236749,0.893159977388355,0.8837630031659882,0.8810998621943142,0.891656570164711,0.883014012699834,1899536
1040,0.045134251493268676,0.04193899353101781,0.04618358567527735,0.8829681978798587,0.8942905596382137,0.8878335594753505,0.8813232882551587,0.8928942883427095,0.8874163455939176,1915001
1050,0.04517028334557387,0.04177498020707687,0.046276512724907744,0.8853710247349823,0.8937252685132844,0.8864767073722297,0.8838065952831422,0.8924637256892906,0.8861345169314908,1930459
1060,0.04687698884132198,0.043692138711875946,0.047447661610920844,0.8792932862190813,0.8892029395138497,0.8824061510628675,0.8775180199251987,0.8876994254698308,0.8814748857427533,1945684
1070,0.04702697073023344,0.04396297357378043,0.04802135354290143,0.8791519434628975,0.8841153193894856,0.879692446856626,0.8774953726690959,0.8826822659334722,0.8791469365734927,1961479
1080,0.04652844832267989,0.04343526534976749,0.04688443719396371,0.8777385159010601,0.8875070661390616,0.8815015829941203,0.87586204855549,0.8858452706839784,0.8800069797330647,1975925
1090,0.04531819006963716,0.0422492619030485,0.04566756856133176,0.8843816254416961,0.893159977388355,0.8882858435097241,0.8826383509016213,0.8916985655306809,0.8874360228054917,1991413
1110,0.04701589813636066,0.04432405548523576,0.04751090293247853,0.8797173144876325,0.886376483889203,0.8805970149253731,0.8779344581022257,0.8848477024961731,0.8793528135988926,2021891
1120,0.04536071249149311,0.04211997675220824,0.04535819899623524,0.8835335689045937,0.8925946862634256,0.885119855269109,0.8818909212567774,0.891219256475222,0.8843587450143002,2037654
1130,0.046557862501998525,0.04357032426541703,0.04761839131625373,0.8807067137809187,0.8858111927642736,0.8805970149253731,0.8793923260515146,0.8848225987912449,0.8815183547331327,2053241
1140,0.04701746648505469,0.043568151241769104,0.04820571728355387,0.8808480565371025,0.8880723572639909,0.8792401628222524,0.8797771864570869,0.8873995681018867,0.8803623252940884,2068371
1150,0.04561311319438155,0.04249166431252156,0.04647675636423155,0.8809893992932862,0.8903335217637083,0.8914518317503393,0.8796028512344624,0.8893915204561026,0.8917634644362116,2084191
1160,0.04585319113716611,0.0428504240699535,0.04707957942402833,0.8824028268551237,0.8903335217637083,0.8864767073722297,0.8811888470930903,0.8892893564728929,0.887082017904928,2099062
1170,0.04739230177191566,0.044230159849997654,0.04845264142537826,0.8771731448763251,0.8869417750141323,0.8783355947535052,0.8766199927266185,0.8865288175349325,0.8801767068727819,2114894
1180,0.044607460235218534,0.042243196481180245,0.04525504869195381,0.8833922261484098,0.893159977388355,0.8882858435097241,0.8819430098789353,0.8921220990193617,0.8880184163505903,2130310
1190,0.04702227192474933,0.043772802970129844,0.04812477814953754,0.8785865724381625,0.8875070661390616,0.8837630031659882,0.8777904555770729,0.8869265445926221,0.8848312618479574,2146756
1210,0.04574063312042145,0.04274427313946848,0.04677624712504686,0.8809893992932862,0.8869417750141323,0.8864767073722297,0.8797240613301613,0.8859648292180183,0.8871591394112216,2178141
1220,0.045736346155387436,0.04266081649063348,0.046589162909221916,0.8816961130742049,0.891464104013567,0.8919041157847128,0.880365597864905,0.890432049486153,0.8921841614835577,2194172
1230,0.04485159572931954,0.041736053063394334,0.0451325801179053,0.8842402826855124,0.894855850763143,0.8914518317503393,0.8828016718713084,0.8936079514924385,0.8914273969464988,2209702
1240,0.045891054895054836,0.04298791104698294,0.04607553558045405,0.8815547703180212,0.8937252685132844,0.8855721393034826,0.8798183190868021,0.8923082853979042,0.884742469434541,2225243
1250,0.045376429601836216,0.04255008010078873,0.04637933514588854,0.8839575971731449,0.893159977388355,0.8909995477159657,0.8825814154184485,0.8920756350111411,0.8911356243410298,2240829
1260,0.04505056224364698,0.0422921031645785,0.045851091268356424,0.8809893992932862,0.8908988128886377,0.8900949796472184,0.8797240613301613,0.8897895234427063,0.8903612066688708,2255773
1270,0.0452047400401625,0.04248871392226251,0.046032916855229956,0.8797173144876325,0.8903335217637083,0.8873812754409769,0.8785166586281474,0.8892412808955984,0.8875572868882161,2271183
1280,0.046427963541210614,0.044517951098501804,0.048011700517885336,0.8787279151943463,0.8852459016393442,0.8765264586160109,0.8776835552373818,0.8845148914472166,0.877804096518668,2286478
1290,0.04621458738265491,0.0436727739095065,0.04754844263084001,0.880565371024735,0.8892029395138497,0.8801447308909995,0.8794645650934836,0.8883598978751149,0.8806278461173283,2302123
1310,0.04596191405189688,0.04404272867832542,0.04751704240559384,0.88113074204947,0.886376483889203,0.8801447308909995,0.8801608929122409,0.8858533514889415,0.8815354965640613,2332988
1320,0.04660596027225405,0.04435718056435059,0.047502980716552956,0.879434628975265,0.8858111927642736,0.8824061510628675,0.8778574456045293,0.8845774236859926,0.8824411622319951,2347964
1330,0.04443187980854769,0.042371733767824084,0.045415603494466626,0.8848056537102473,0.893159977388355,0.8896426956128448,0.8831897489877575,0.8919100303985051,0.8894777952857448,2364011
1340,0.04584371683402953,0.04360463283864914,0.04684867546681444,0.8778798586572438,0.886376483889203,0.8846675712347354,0.876826769538453,0.8857199241305901,0.8856585401767227,2379521
1350,0.04526619377376005,0.0432866177455883,0.04625416653053715,0.8804240282685513,0.8869417750141323,0.882858435097241,0.8792001845859317,0.8861350276388766,0.8836733824679713,2394590
1360,0.045688845493995336,0.04372088055843165,0.04655395468150879,0.8815547703180212,0.886376483889203,0.8864767073722297,0.8798270259593906,0.8849056151641893,0.885655853018629,2410301
1370,0.04445630985084234,0.042177162459519114,0.04514169292265819,0.8821201413427562,0.8875070661390616,0.8860244233378561,0.8804631780314023,0.8860211734907276,0.8853220245093691,2425117
1380,0.045480845874573995,0.0432632325477618,0.04622077873196533,0.8792932862190813,0.8875070661390616,0.8833107191316146,0.8777522880026487,0.886189581730438,0.8831564096248051,2441317
1390,0.045207833618415225,0.04275791919127808,0.04612985227469318,0.8822614840989399,0.8903335217637083,0.8855721393034826,0.8813615835571473,0.8897459942306788,0.8864062165261399,2456515
1410,0.04501061627976188,0.04283830463208433,0.04583912445802151,0.8821201413427562,0.886376483889203,0.8896426956128448,0.8804631780314023,0.8848756543486745,0.8887835815518647,2486477
1420,0.044429590728306156,0.04188935528968138,0.0454382659285717,0.8822614840989399,0.8908988128886377,0.8891904115784712,0.8807212847364346,0.8897895234427063,0.8887568887643839,2501519
1430,0.044587274172470694,0.04217497453570817,0.04524975779045556,0.8829681978798587,0.8908988128886377,0.8905472636815921,0.8811932470442742,0.8892907114443059,0.8891670085279337,2517282
1440,0.04444077691046472,0.04207458796870648,0.04509597596844841,0.8839575971731449,0.891464104013567,0.8882858435097241,0.8822819332684404,0.8900741822123982,0.8875796282758535,2532305
1450,0.04694131049406603,0.04480849855630442,0.04700444831664346,0.8756183745583039,0.8745053702656869,0.8810492989597467,0.873962550429553,0.873190695557867,0.8800814470228312,2547113
1460,0.045765951211797044,0.04375834324005935,0.0483984689019284,0.8835335689045937,0.8880723572639909,0.8760741745816373,0.8830998952016629,0.8878923072617776,0.8774825312634248,2562479
1470,0.04419834177259051,0.041546521554335934,0.0449819274950807,0.8832508833922261,0.8903335217637083,0.8905472636815921,0.8816819764742749,0.8891091035522433,0.8900433550703214,2577880
1480,0.045895358526783336,0.04353671839845206,0.04760306129467948,0.8784452296819788,0.889768230638779,0.8765264586160109,0.8778413245531275,0.8894888522280069,0.8783556960281551,2592790
1490,0.0453068949162493,0.042214923848919984,0.04624941015943183,0.8818374558303886,0.8875070661390616,0.8846675712347354,0.8806914800431105,0.8866186495595394,0.8849633224844549,2608265
1510,0.047134315882356656,0.04406284324852567,0.04728672871779877,0.8773144876325089,0.8773318258903335,0.8738127544097694,0.8760061102777764,0.8756989175367574,0.8719179846626599,2638493
1520,0.046536096289732605,0.04317937526033962,0.04760158555666685,0.8763250883392226,0.8875070661390616,0.877431026684758,0.8755074356982784,0.8870635529629616,0.8782891454674246,2653971
1530,0.045507186868435016,0.042324487202958776,0.04575998571124607,0.8790106007067138,0.8852459016393442,0.8783355947535052,0.8771610869881329,0.8835202121185428,0.8766651253522777,2669741
1540,0.04432910414919166,0.04212965780003944,0.04536979688987368,0.8829681978798587,0.891464104013567,0.882858435097241,0.8815461156901093,0.8900445457370766,0.8826687609980862,2685311
1550,0.04631309287428927,0.04276573282085912,0.04775555835816635,0.8775971731448763,0.886376483889203,0.8747173224785165,0.8762244193715132,0.8850854564744293,0.8745252375352074,2700162
1560,0.04520019544546263,0.0424525573158741,0.046713323921515414,0.884946996466431,0.8942905596382137,0.8819538670284939,0.8834783143978323,0.8930922115208723,0.8815729788518111,2715231
1570,0.0449555411771906,0.04213181093188999,0.0465475123895734,0.8816961130742049,0.8942905596382137,0.8833107191316146,0.8807319867268948,0.8934700448191459,0.8846782700614627,2730112
1580,0.04611417775758509,0.04237283576877124,0.04676314383587689,0.8785865724381625,0.8886376483889203,0.8765264586160109,0.8767983288143776,0.8870907385458311,0.8755131652708804,2745970
1590,0.04628958353686803,0.0431408065433726,0.04646916931903075,0.8784452296819788,0.8869417750141323,0.8787878787878788,0.8766485373977366,0.8853204970165998,0.877643375430493,2761292
1610,0.0461678463257274,0.042952279204348555,0.0462840259097446,0.8795759717314487,0.8795929903900509,0.8769787426503844,0.877738991139907,0.8777940233496238,0.8754560219753347,2793314
1620,0.04617192155226064,0.043080643213916754,0.046307376335016415,0.879434628975265,0.8829847371396269,0.879692446856626,0.8776081707841817,0.8814390969224178,0.8783648635477938,2809229
1630,0.046467663912748515,0.0432864465925799,0.04706266122921413,0.8783038869257951,0.8846806105144149,0.8760741745816373,0.8765717057823861,0.8832037366341505,0.8751275788620249,2824624
1640,0.046073436072032,0.04296596943844032,0.046203000847261956,0.879434628975265,0.8835500282645562,0.8815015829941203,0.8775917088711838,0.8817937743254097,0.8798454909898906,2839796
1650,0.048263572519836685,0.045697896032543976,0.049145824480871604,0.8774558303886926,0.8762012436404748,0.8706467661691543,0.8755975127262872,0.87431260306924,0.8687793371691759,2855055
1660,0.04607039261228717,0.04333273098649583,0.04637401882228837,0.8814134275618375,0.8824194460146976,0.8810492989597467,0.8796125999395157,0.880647515404774,0.8793776047845449,2869900
1670,0.045741585675814454,0.042920578521264734,0.046787417860289636,0.8825441696113074,0.8824194460146976,0.8833107191316146,0.8807807294769275,0.8806833587331537,0.882096696566596,2885551
1680,0.046686719930974216,0.04410811430364833,0.04699679941955453,0.880565371024735,0.8795929903900509,0.8769787426503844,0.8788247823607326,0.877786180342543,0.8751761760286175,2901284
1690,0.04863227196942634,0.04578195550204002,0.04911328826792639,0.8705300353356891,0.8711136235161108,0.8674807779285392,0.8685322759427834,0.8691308263096074,0.8656154908608442,2916695
1710,0.04552104669953898,0.04347480307389224,0.04694324734180199,0.8855123674911661,0.886376483889203,0.8833107191316146,0.8840593091136424,0.8853151333107534,0.8833528458139894,2948978
1720,0.04566619377646466,0.043694012831818604,0.04635361056002322,0.8866431095406361,0.8858111927642736,0.8815015829941203,0.8851693711826711,0.884162401932361,0.8797298222888525,2964103
1730,0.04591813611915619,0.04380422592089116,0.04687310396428875,0.8870671378091873,0.8835500282645562,0.885119855269109,0.8854948439517454,0.882026960530405,0.8842620853847857,2978837
1740,0.04747765103191458,0.04564860442616064,0.04889105377109853,0.8773144876325089,0.8756359525155455,0.8697421981004071,0.8755955616104661,0.8741165137810841,0.8687833895234789,2994257
1750,0.04715246765584849,0.04517183713515647,0.04853116463166232,0.8822614840989399,0.8812888637648388,0.8805970149253731,0.8805466350893796,0.8796775805566588,0.879601837668024,3010157
1760,0.04787145389423832,0.04562699033696446,0.04941158623976528,0.8775971731448763,0.8762012436404748,0.8756218905472637,0.8760344800833924,0.8748816159092854,0.874744962969471,3025398
1770,0.04656835791210229,0.0441006957117456,0.04741002803880172,0.8791519434628975,0.8835500282645562,0.8805970149253731,0.8775095243173432,0.8819972508557395,0.8796948322017375,3042034
