10,164,548.0,2131
20,241,554.0,4008
30,317,556.0,5876
40,394,556.0,7734
50,492,558.0,9592
60,594,562.0,11434
70,659,558.0,13301
80,746,562.0,15160
90,834,558.0,17031
110,1073,558.0,20739
120,1151,560.0,22611
130,1210,562.0,24475
140,1300,562.0,26325
150,1370,560.0,28177
160,1434,564.0,30031
170,1513,566.0,31898
180,1622,567.0,33760
190,1739,574.0,35616
210,1931,580.0,39336
220,2033,582.0,41190
230,2157,578.0,43089
240,2239,578.0,44951
250,2325,578.0,46802
260,2484,574.0,48645
270,2552,578.0,50504
280,2617,572.0,52360
290,3308,574.0,54214
310,3507,570.0,57949
320,3625,574.0,59814
330,3704,576.0,61662
340,3781,576.0,63527
350,3875,570.0,65387
360,3981,570.0,67245
370,4059,572.0,69092
380,4120,568.0,70953
390,4192,566.0,72822
410,4442,572.0,76514
420,4543,568.0,78381
430,4615,574.0,80236
440,4669,574.0,82085
450,4736,578.0,83948
460,4822,578.0,85804
470,4920,572.0,87660
480,5021,574.0,89508
490,5110,575.0,91363
510,5271,578.0,95077
520,5341,577.0,96934
530,5406,578.0,98793
540,5501,576.0,100649
550,5647,580.0,102508
560,5716,576.0,104362
570,5777,578.0,106227
580,5849,570.0,108099
590,5919,576.0,109966
610,6601,580.0,113656
620,6718,580.0,115523
630,6846,586.0,117387
640,6965,586.0,119267
650,7138,582.0,121127
660,7200,582.0,122988
670,7289,580.0,124869
680,7394,586.0,126735
690,7478,586.0,128593
710,7708,584.0,132308
720,7790,580.0,134177
730,7902,584.0,136033
740,8008,586.0,137878
750,8133,580.0,139727
760,8220,585.0,141583
770,8328,584.0,143455
780,8396,582.0,145304
790,8464,582.0,147176
810,8632,582.0,150903
820,8705,586.0,152771
830,8791,588.0,154641
840,8857,588.0,156512
850,8917,586.0,158373
860,8987,590.0,160217
870,9056,594.0,162092
880,9131,592.0,163932
890,9265,590.0,165797
910,9477,594.0,169532
920,9557,592.0,171379
930,9667,590.0,173237
940,9853,590.0,175089
950,9935,590.0,176968
960,10024,590.0,178823
970,10094,588.0,180695
980,10182,590.0,182567
990,10272,590.0,184417
1010,10535,590.0,188155
1020,10622,590.0,190024
1030,10706,596.0,191888
1040,10770,596.0,193764
1050,10830,600.0,195631
1060,10905,600.0,197496
1070,10969,598.0,199340
1080,11058,602.0,201189
1090,11201,602.0,203054
1110,11389,598.0,206774
1120,11470,596.0,208617
1130,11528,592.0,210449
1140,11594,592.0,212319
1150,11666,591.0,214193
1160,11736,596.0,216059
1170,11839,596.0,217920
1180,11898,592.0,219783
1190,11952,596.0,221659
1210,12110,602.0,225402
1220,12198,600.0,227257
1230,12266,602.0,229120
1240,12333,604.0,230983
1250,12403,604.0,232859
1260,12522,596.0,234719
1270,12576,600.0,236568
1280,12624,600.0,238415
1290,12685,602.0,240268
1310,12836,594.0,243995
1320,12901,592.0,245847
1330,12963,594.0,247695
1340,13023,592.0,249559
1350,13087,592.0,251411
1360,13264,600.0,253252
1370,13323,600.0,255116
