10,1501,35.0,11101
20,2805,42.0,21201
30,4164,47.0,31301
40,5468,58.0,41401
50,6755,70.0,51501
60,8071,73.0,61601
70,9531,75.0,71701
80,10864,66.0,81801
90,12283,76.0,91901
110,15261,79.0,112001
120,16803,79.0,122101
130,18349,89.0,132201
140,19987,89.0,142301
150,21462,89.0,152401
160,22930,89.0,162501
170,24072,90.0,172601
180,25047,88.0,182701
190,25996,90.0,192801
210,27944,89.0,212901
220,28910,89.0,223001
230,29899,89.0,233101
240,30853,89.0,243201
250,31760,90.0,253301
260,32653,88.0,263401
270,33547,92.0,273501
280,34471,89.0,283601
290,35349,91.0,293701
310,37104,91.0,313801
320,37989,91.0,323901
330,38893,88.0,334001
340,39774,89.0,344101
350,40673,89.0,354201
360,41566,89.0,364301
370,42450,89.0,374401
380,43359,89.0,384501
390,44234,91.0,394601
410,46050,89.0,414701
420,46967,88.0,424801
430,47839,88.0,434901
440,48728,91.0,445001
450,49654,89.0,455101
460,50538,90.0,465201
470,51310,90.0,475301
480,52018,90.0,485401
490,52733,91.0,495501
510,54073,90.0,515601
520,54788,90.0,525701
530,55540,90.0,535801
540,56296,90.0,545901
550,56966,88.0,556001
560,57658,90.0,566101
570,58368,88.0,576201
580,59072,91.0,586301
590,59783,90.0,596401
610,61186,91.0,616501
620,61907,91.0,626601
630,62603,90.0,636701
640,63343,92.0,646801
650,64047,89.0,656901
660,64755,90.0,667001
670,65473,90.0,677101
680,66195,90.0,687201
690,66886,90.0,697301
710,68327,89.0,717401
720,69062,90.0,727501
730,69760,90.0,737601
740,70444,90.0,747701
750,71128,90.0,757801
760,71838,91.0,767901
770,72518,90.0,778001
780,73233,90.0,788101
790,73941,90.0,798201
810,75333,90.0,818301
820,76041,90.0,828401
830,76748,90.0,838501
840,77468,90.0,848601
850,78173,91.0,858701
860,78882,90.0,868801
870,79597,90.0,878901
880,80321,90.0,889001
890,81028,90.0,899101
910,82389,90.0,919201
920,83065,91.0,929301
930,83790,90.0,939401
940,84516,90.0,949501
950,85231,91.0,959601
960,85922,90.0,969701
970,86627,90.0,979801
980,87336,90.0,989901
990,88005,90.0,1000001
1010,89422,90.0,1020101
1020,90131,90.0,1030201
1030,90855,90.0,1040301
1040,91540,90.0,1050401
1050,92225,92.0,1060501
1060,92952,91.0,1070601
1070,93632,90.0,1080701
1080,94349,90.0,1090801
1090,95036,91.0,1100901
1110,96424,90.0,1121001
