Iteration,Train MSE,Validation MSE,Test MSE,Train Accuracy,Validation Accuracy,Test Accuracy,Train F1 Score,Validation F1 Score,Test F1 Score,Time
380,0.13705324171674438,0.1338997938672908,0.13836528607083054,0.583321554770318,0.5901639344262295,0.587516960651289,0.5867026509947554,0.592916572567827,0.5901318013185369,51204
390,0.13335956063061274,0.12987141619765394,0.13471604831999878,0.5980212014134275,0.6037309214245337,0.5992763455450023,0.5985774264555922,0.6031728214007922,0.5991323847055873,52556
410,0.1319469741403108,0.12805519805557194,0.1332573123912944,0.6025441696113074,0.6105144149236857,0.6024423337856174,0.6045864266810715,0.6111394631161656,0.6039215258688186,55275
420,0.12997639199798763,0.1261357873671467,0.13121982809407234,0.6065017667844523,0.6167326172979084,0.6056083220262325,0.60688807810891,0.6163243862705012,0.6057083225994253,56642
430,0.1280003632832625,0.12441640334940944,0.1294323867769591,0.611166077738516,0.6274731486715659,0.6142017186793306,0.6120524658658312,0.6269530702348123,0.6142067478927593,58111
440,0.12782507679240027,0.12445217468459445,0.12936482283988174,0.6138515901060071,0.6274731486715659,0.6155585707824514,0.6149028548241791,0.6264686039475689,0.6157239274119592,59428
450,0.1285583977694464,0.12516058338325822,0.13014582861336685,0.6122968197879859,0.6263425664217072,0.6114880144730891,0.6128017114490616,0.625091371491856,0.611475132841065,60791
460,0.12710179251870563,0.12363379915424086,0.12873403795063465,0.6163957597173145,0.6308648954211419,0.6187245590230664,0.6173328808137928,0.6302460841648952,0.6190628434783706,62051
470,0.12654738630541143,0.12305568407904399,0.12813819328735332,0.6180918727915194,0.6336913510457886,0.6223428312980552,0.6182990740137684,0.6324344504423254,0.6218058163711278,63520
480,0.12408677211248675,0.12011428088667818,0.12571547539936886,0.6289752650176679,0.6433013001695873,0.6255088195386703,0.6258559706568461,0.6387778351110746,0.6224473708294315,64780
490,0.126583601256469,0.12294001953704008,0.12871487076334062,0.6190812720848057,0.6342566421707179,0.6169154228855721,0.6195024192773063,0.6328280716450339,0.6165389535938987,66195
510,0.11897372494870957,0.11528959865024131,0.12047840225969185,0.6504593639575972,0.6659129451667609,0.6508367254635912,0.6453868511437915,0.6602000495511908,0.6452933106196775,69093
520,0.11981693748903609,0.11608365616474833,0.12125502698827326,0.648339222614841,0.6596947427925381,0.6503844414292176,0.6425322812912649,0.6533853778864057,0.644535915287174,70565
530,0.11823569423684185,0.11444157433976491,0.11985730162515519,0.6541342756183746,0.6681741096664783,0.6530981456354591,0.6486858877312117,0.6621432413335958,0.647361875538488,71939
540,0.11783545122954128,0.11416062524085044,0.11943935879297633,0.6541342756183746,0.6738270209157716,0.6535504296698327,0.6495865239261254,0.6684035377962438,0.6483892367401634,73250
550,0.11488215439925885,0.11112101110248031,0.11650868892354477,0.6610600706713781,0.681175805539853,0.6616915422885572,0.6546287077098827,0.6747217710475212,0.6551964117490725,74647
560,0.11467466460224505,0.11078284132287285,0.11620142621222945,0.6617667844522969,0.6856981345392877,0.6612392582541836,0.6555194306675844,0.6794625336384705,0.6548726058892105,75909
570,0.11289879266184315,0.1087370706584297,0.11469560658431276,0.6641696113074205,0.6873940079140758,0.6680235187697874,0.6568878704890395,0.6808270341973836,0.6610311160616466,77227
580,0.11230069533074821,0.10811198477812255,0.11424439855724491,0.6648763250883393,0.6919163369135105,0.6680235187697874,0.6568970128049377,0.6849332285283961,0.6603046042435963,78602
590,0.11210866657948473,0.10796361680388651,0.1140599627372271,0.665583038869258,0.6913510457885811,0.6725463591135233,0.6575262338527185,0.6843063591727968,0.6649164058819729,79987
610,0.11299194156464731,0.10867934488926488,0.11463567995648294,0.6630388692579505,0.6868287167891464,0.6657620985979195,0.6547821120534896,0.6796810380350523,0.6577422262986069,82645
620,0.11198194499971924,0.1077206472848514,0.11385132222072639,0.6648763250883393,0.6913510457885811,0.6689280868385346,0.6569194393438661,0.6844541136174173,0.6612751509607435,83934
630,0.11169626203453586,0.1075938791210561,0.1135366264529192,0.6658657243816254,0.6896551724137931,0.666214382632293,0.6589387369467444,0.6833867924342414,0.6592671339335809,85303
640,0.11089736802213974,0.10663800584750896,0.11273798825350263,0.6737809187279152,0.6981345392877332,0.6752600633197648,0.6657737835822078,0.691218989140383,0.667524792291324,86627
650,0.11044874623676319,0.10621304968865149,0.11233444703392043,0.6692579505300353,0.6975692481628039,0.6729986431478969,0.6617204382222404,0.6909873085345963,0.6657512288203549,87920
660,0.10978963197754595,0.10533708024436349,0.11180804104411537,0.6744876325088339,0.7009609949123798,0.6729986431478969,0.6667267096652454,0.6942547496254369,0.6654329060748383,89253
670,0.11001107049767736,0.10557438686420237,0.11227973071616228,0.6754770318021202,0.6998304126625212,0.670737222976029,0.6679772220132947,0.6931517935566525,0.6632516155189956,90648
680,0.10758062465896044,0.10331158390320819,0.1097262278073073,0.6821201413427562,0.7054833239118146,0.6770691994572592,0.6747340322591668,0.6989808200201366,0.6697221754200926,91896
690,0.10650301984484592,0.10219925085681969,0.10864248490592394,0.6852296819787986,0.7066139061616733,0.6784260515603799,0.6783490370555818,0.7003451708368073,0.6715688057328179,93126
710,0.1058679718021447,0.10151941505219401,0.1078956674062006,0.6908833922261484,0.7173544375353307,0.6852103120759837,0.6835876950579717,0.7112015892178455,0.67797258013498,95857
720,0.10588234357872892,0.10158911277270301,0.10791028397948173,0.6906007067137809,0.7133973996608253,0.6829488919041158,0.6833447205439163,0.7071119892716426,0.6757245700395924,97261
730,0.10355121876739272,0.09947807049726429,0.10610598542712377,0.695547703180212,0.712832108535896,0.6861148801447309,0.6890087302973914,0.7068233071328116,0.6794906655065851,98702
740,0.10280799367356722,0.09858779722112138,0.10532506178136462,0.697809187279152,0.716223855285472,0.6865671641791045,0.6912046615915298,0.7102896240930059,0.6798317759289334,100006
750,0.10247977072984661,0.09844025412768695,0.10519865234330013,0.696678445229682,0.7117015262860373,0.6915422885572139,0.6905911171169219,0.7059274654779542,0.6854458088406873,101317
760,0.10219928935669541,0.09812906218839822,0.1049244960817452,0.6959717314487632,0.7150932730356133,0.6906377204884667,0.6899844335051554,0.7094436352785897,0.6846032574862768,102573
770,0.10023134816662163,0.09618061343028707,0.10301251351550898,0.7065724381625441,0.7241379310344828,0.6987788331071914,0.7007192272159412,0.7187170648116216,0.692974155049689,103966
780,0.09997309528015033,0.09615954296493819,0.10279210093683994,0.7081272084805653,0.7263990955342001,0.6965174129353234,0.7022552351292126,0.7209729324647131,0.6907232063154328,105304
790,0.09971473225049923,0.09590677570782243,0.1026064088023004,0.7077031802120142,0.7252685132843414,0.6956128448665763,0.7018255547418949,0.7198438705758776,0.6897983234508371,106605
810,0.09815758203774567,0.0942431391287224,0.10071914300043819,0.7099646643109541,0.7235726399095535,0.7028493894165536,0.7044298880909327,0.7183410657265047,0.6976774548727018,109419
820,0.0974207684167179,0.09328091666153647,0.10000141389506417,0.7143462897526501,0.7331825890333522,0.7082767978290366,0.7085063552846431,0.7278370372494813,0.7026353755244161,110785
830,0.0970192213626416,0.09298727427810696,0.09970771671480053,0.7136395759717314,0.7348784624081401,0.7073722297602895,0.7077423869805174,0.72953232895094,0.7014720647378953,112176
840,0.09688172820070164,0.0926699430912994,0.09956604683838982,0.7157597173144876,0.7337478801582815,0.7051108095884215,0.7097717543373727,0.728305690976096,0.6990134410488817,113451
850,0.09507707129714606,0.09107071002155234,0.09769259673480202,0.7245229681978799,0.7456189937817976,0.7132519222071461,0.7186491347369878,0.7405436561148534,0.7071218902145876,114799
860,0.09352858494133716,0.08939977718654578,0.09580820583551837,0.7297526501766785,0.7524024872809497,0.7173224785165083,0.7241470441521192,0.7475481866863661,0.7115279926624674,116167
870,0.09352858494133716,0.08939977718654578,0.09580820583551837,0.7297526501766785,0.7524024872809497,0.7173224785165083,0.7241470441521192,0.7475481866863661,0.7115279926624674,117488
880,0.09277768901457596,0.0886726838930454,0.0950882111289019,0.7348409893992933,0.7546636517806671,0.7227498869289914,0.7293775639417706,0.7498982867874046,0.7170883831353869,118853
890,0.09258454663075466,0.08858857317989202,0.09481403129613626,0.7339929328621908,0.752967778405879,0.7213930348258707,0.7284677992159583,0.7481873383220741,0.7155732741751267,120354
910,0.08866939127126247,0.08453556207322728,0.09021736380211524,0.7474204946996467,0.7659694742792538,0.74400723654455,0.7424736732368465,0.7615400009233172,0.7391067403457701,123150
920,0.08670400015354314,0.08243512012393683,0.08851948691428599,0.7523674911660777,0.7693612210288299,0.7507914970601538,0.7479732414747402,0.765044619639764,0.7464652070470789,124590
930,0.08330930817749212,0.07902808368386319,0.08464416536669812,0.7633922261484098,0.7801017524024872,0.7620985979194934,0.7590698950560802,0.7760859766261086,0.7579263012577089,126041
940,0.0829742184006799,0.07869625410605112,0.08428734332606101,0.7635335689045937,0.7834934991520633,0.7602894617819991,0.7591422538780263,0.7795609056807777,0.7560292497367531,127354
950,0.08286839666706886,0.07860916713246904,0.08407377484870925,0.7670671378091872,0.7823629169022046,0.7652645861601085,0.7626425923153253,0.778465057622774,0.7609163496341568,128719
960,0.08274616148704045,0.07869574641430795,0.08393184179879142,0.7673498233215548,0.7806670435274167,0.7648123021257349,0.7629557643699973,0.7768624813238958,0.7603525417437322,130104
970,0.08242894964711185,0.07821436202681122,0.08356716208300771,0.769469964664311,0.7823629169022046,0.7670737222976028,0.7651672491526788,0.7786334447361639,0.7626867933265952,131435
980,0.08248699740784321,0.07799981788898082,0.08397493372492505,0.7665017667844523,0.7801017524024872,0.7652645861601085,0.7622615050085606,0.7761001927323214,0.7611950457269987,132840
990,0.08124131989823072,0.07688426884815823,0.08276843793519789,0.7707420494699647,0.7823629169022046,0.7693351424694709,0.7664284343029365,0.7784126293874588,0.7650502642177013,134122
1010,0.08064180772595092,0.07628576848061816,0.08208021879579619,0.7734275618374559,0.7829282080271339,0.7697874265038445,0.7691831511566296,0.7790412410378987,0.7654850775958933,136605
1020,0.07974753174580111,0.07514692133828503,0.08117742158844506,0.7779505300353357,0.7885811192764274,0.772501130710086,0.7738332025595547,0.7848298853299699,0.7682942741062638,137855
1030,0.07889873334457408,0.07437916556447674,0.08023923741107697,0.7807773851590106,0.7885811192764274,0.772501130710086,0.7769716249252643,0.7850337714250529,0.768323524128562,139196
1040,0.07865971364447867,0.07416518931086177,0.08005551641424936,0.7799293286219081,0.7902769926512154,0.7706919945725916,0.7759552329769358,0.7866145195230918,0.7664145378729695,140582
1050,0.07772905699329254,0.07362069246008056,0.0789581783389408,0.783886925795053,0.7902769926512154,0.7711442786069652,0.7806603581713272,0.7872982719750308,0.7671245109625229,141838
1060,0.07819231120918942,0.07389371338876835,0.07901949627532066,0.7837455830388692,0.7931034482758621,0.7752148349163275,0.7808809008979776,0.7905074513050326,0.77163771128057,143117
1070,0.07711365672316123,0.07296716436502566,0.07856235113596148,0.7864310954063605,0.7891464104013567,0.7774762550881954,0.7827498513994823,0.7855053782714995,0.7733977194001861,144407
1080,0.07703781068771635,0.07287636545846889,0.07838223511048684,0.7861484098939929,0.7874505370265686,0.7792853912256897,0.7823452964426226,0.7836775397459927,0.7752442064034433,145659
1090,0.07666138037490977,0.07261455444856743,0.07796262798265882,0.7854416961130742,0.7868852459016393,0.7797376752600633,0.7816448122038377,0.7831015363364631,0.7757102005754012,146951
1110,0.07610947259330704,0.07196384114628361,0.07729965519176886,0.7885512367491166,0.7919728660260034,0.7829036635006784,0.7850378085684013,0.7885165619826905,0.7790153971314855,149539
1120,0.07519378088976597,0.07103534576412314,0.07629240746879573,0.7930742049469964,0.7964951950254381,0.7842605156037992,0.789822096064135,0.7933003095895722,0.7804204907354431,150868
1130,0.07467908304348211,0.07046344719683552,0.07606729753748571,0.7926501766784453,0.7970604861503674,0.7824513794663048,0.7891203340308071,0.7937081722642738,0.7785007070298832,152222
1140,0.07440441650070825,0.07013060543533871,0.0758138739670833,0.7959010600706714,0.8038439796495195,0.7842605156037992,0.7925426586663396,0.8008993231281146,0.7803648817365673,153594
1150,0.07396977480312528,0.06959325602260912,0.07531329727670849,0.7956183745583039,0.8038439796495195,0.7856173677069199,0.7923860668051671,0.8009836898100783,0.7818031794837532,154873
1160,0.07396977480312528,0.06959325602260912,0.07531329727670849,0.7956183745583039,0.8038439796495195,0.7856173677069199,0.7923860668051671,0.8009836898100783,0.7818031794837532,156252
1170,0.07335841874173081,0.06902740110221775,0.07459762490472695,0.7963250883392227,0.8055398530243075,0.788783355947535,0.7931730992891995,0.8028618727424632,0.7850862589034812,157503
1180,0.07335289822073807,0.069028152013715,0.07458745345465856,0.7963250883392227,0.8055398530243075,0.788783355947535,0.7931630583088481,0.8028618727424632,0.7850862589034812,158838
1190,0.07335289822073807,0.069028152013715,0.07458745345465856,0.7963250883392227,0.8055398530243075,0.788783355947535,0.7931630583088481,0.8028618727424632,0.7850862589034812,160097
1210,0.07320084647117507,0.06880511988895807,0.074402544069477,0.7980212014134276,0.8021481062747314,0.7901402080506558,0.7948089547353997,0.799245554996511,0.78641009291754,162801
1220,0.0704977542042328,0.06666425473112261,0.07216460970348428,0.8069257950530035,0.8066704352741662,0.7973767526006332,0.8045760974208523,0.8045665049023545,0.794164300546708,164250
1230,0.06976030584220352,0.06582569507290874,0.07131580601448605,0.8084805653710248,0.8140192198982475,0.8023518769787427,0.8062524414641165,0.8124342967075534,0.79936416096359,165635
1240,0.06719864415255203,0.06321606843279308,0.06843899960955924,0.8146996466431096,0.8264556246466931,0.8118498417005879,0.8117452232642334,0.8240081978403221,0.8086434332330609,166954
1250,0.06688798449310805,0.06289181090772371,0.06787574970169177,0.815547703180212,0.8258903335217637,0.8136589778380823,0.8126195917782734,0.8232964109547148,0.8104911780229506,168325
1260,0.06673419676799995,0.06278418417007586,0.06770098498686355,0.8161130742049469,0.8258903335217637,0.8132066938037087,0.813202503999777,0.8233306534682345,0.8100283888979058,169598
1270,0.06659541204786856,0.06256095005214814,0.06754720411584049,0.815547703180212,0.8270209157716224,0.815015829941203,0.8125855159836932,0.8244287098101143,0.811880259016519,170970
1280,0.06618549659590685,0.06208040729209846,0.06709276029216854,0.8168197879858657,0.828151498021481,0.8163726820443238,0.8138321414625279,0.8255040150688329,0.813282659634005,172367
1290,0.06640399930237344,0.06211679727495573,0.06725390304879424,0.8156890459363958,0.828151498021481,0.8172772501130711,0.8126479918963132,0.8255040150688329,0.8142064907438722,173677
1310,0.06504035607886965,0.061351697926394,0.06598354931501338,0.8200706713780919,0.8304126625211984,0.8222523744911805,0.8171167766498432,0.827922704034899,0.8193253919162232,176501
1320,0.06498019928051427,0.06133066173179785,0.06592802704127179,0.8202120141342756,0.8292820802713398,0.8222523744911805,0.8172551898335421,0.8267580396302544,0.8193253919162232,177950
1330,0.0648108388187866,0.061093292318685544,0.06561462975620691,0.8199293286219081,0.8292820802713398,0.8231569425599277,0.8169833944447219,0.8267921726860316,0.8202385768628621,179365
1340,0.06474265745332203,0.060931087726866076,0.06556138361962145,0.8203533568904594,0.8298473713962691,0.8204432383536862,0.8173594815398055,0.8272347454642168,0.8175468197833748,180782
1350,0.06469573970948518,0.06092954425332322,0.06547466076428174,0.823321554770318,0.828151498021481,0.8227046585255541,0.8203869482093935,0.8254314283027842,0.8198908222610398,182249
1360,0.0645093609863557,0.060628978644250923,0.06526471648236981,0.8223321554770318,0.8292820802713398,0.8227046585255541,0.8193429465778118,0.8265524769955872,0.8198733586763269,183607
1370,0.06354734656969174,0.05980820659490259,0.06422423559626045,0.8269964664310954,0.8332391181458451,0.8263229308005428,0.8241025813344018,0.8305541250627783,0.8237697103526372,185038
1380,0.06348615370005953,0.059749460952559515,0.06418280763509429,0.8267137809187279,0.8332391181458451,0.8276797829036635,0.823815886034759,0.8305686858422504,0.8251604508001356,186391
1390,0.06371653884850899,0.0600928865105735,0.06463811847919432,0.825583038869258,0.8343697003957038,0.8245137946630484,0.8227122156760159,0.8316706847781905,0.8222602059698046,187765
1410,0.06299523393879676,0.05914201569004013,0.06362313272177868,0.8278445229681979,0.8383267382702092,0.8267752148349163,0.8249745199960514,0.8357928659638046,0.8240981567981152,190470
1420,0.06296304506331223,0.05907570274981636,0.06350345401237711,0.8274204946996466,0.8388920293951385,0.8258706467661692,0.8245515647789928,0.8363821760436254,0.8231582459187512,191886
1430,0.06261466879091787,0.05879521796572123,0.06319885813087735,0.8245936395759718,0.8360655737704918,0.8272274988692899,0.8217092461265598,0.8333900878915139,0.8249359399564946,193301
1440,0.06265971767771121,0.05884253259534902,0.06328714053683131,0.8245936395759718,0.8366308648954212,0.8258706467661692,0.8217092461265598,0.8339672308319115,0.8235790327621854,194642
1450,0.06227444928503033,0.0579686940075524,0.06214770485519697,0.8284098939929329,0.8360655737704918,0.8317503392130258,0.8257656890449683,0.8337460210603566,0.8290211851017257,196025
1460,0.06159384082118204,0.057472735369846435,0.06214227024103481,0.8271378091872792,0.8411531938948559,0.824966078697422,0.8245044496693688,0.8386051952073619,0.8229876330327235,197306
1470,0.06097554564281242,0.05685180321531335,0.06133425022822795,0.8308127208480566,0.8434143583945732,0.8317503392130258,0.8280035311254225,0.8409123487840108,0.8292301478767661,198619
1480,0.06082690563834131,0.056789666482562826,0.061078773676912855,0.8343462897526501,0.8468061051441492,0.8353686114880144,0.8316139116742927,0.8443709600389105,0.8329519302512992,199899
1490,0.06482159263893911,0.06077538951135189,0.06639393800644264,0.8186572438162544,0.8355002826455624,0.8208955223880597,0.8187232642080661,0.8345990829679837,0.823326455386589,201181
1510,0.05996381835883954,0.05611397411031903,0.0598366566469177,0.8323674911660778,0.8422837761447145,0.8353686114880144,0.8296090854142534,0.8397896548900016,0.8328240740685119,203816
1520,0.05989732871634301,0.056197447055545004,0.05972111681266928,0.8313780918727915,0.8411531938948559,0.8349163274536409,0.8286196493779461,0.838632264656024,0.8322439750653482,205162
1530,0.059746167689431647,0.05594528676067973,0.05970375536791497,0.8330742049469965,0.8428490672696438,0.8353686114880144,0.830340435306428,0.840375661538817,0.8327485813745301,206597
1540,0.05977192979318648,0.05593956425846156,0.05949321969351345,0.8340636042402827,0.8451102317693612,0.8407960199004975,0.8313632831199833,0.8426909359857903,0.8383257192684466,207931
1550,0.058876835620814916,0.055217673969298435,0.058720918294602194,0.8367491166077738,0.8439796495195026,0.8426051560379919,0.8341550835101121,0.8415682890588544,0.8400749281360846,209251
1560,0.058945787172140406,0.0553619627306292,0.05876537997299964,0.8351943462897526,0.8422837761447145,0.8417005879692447,0.8325154726302237,0.8397896548900016,0.8391757528006223,210702
1570,0.05861909675201699,0.054925205395784986,0.05839208867721732,0.8363250883392226,0.8439796495195026,0.8430574400723655,0.8336765091037961,0.8415186552948369,0.8405474536064318,212091
1580,0.058516026481477065,0.05481367962889369,0.05836505636084779,0.8368904593639576,0.8451102317693612,0.8430574400723655,0.834229376026624,0.842651222593938,0.8405540373265434,213397
1590,0.05812518214409689,0.05441294911833398,0.05797556944756966,0.8405653710247349,0.8496325607687959,0.8403437358661239,0.8379803669000097,0.8472891954685964,0.8378078513683462,214664
1610,0.05770248265769139,0.05403147721021243,0.057653679895483596,0.8402826855123675,0.8473713962690785,0.8426051560379919,0.8376867854120387,0.8449305192447425,0.8403985529585242,217212
1620,0.05742852331521307,0.05398296258421071,0.05728064351783167,0.8411307420494699,0.8468061051441492,0.8453188602442334,0.8385606381828019,0.8444360473478936,0.8429555075867097,218487
1630,0.05708192047035472,0.0536672585571904,0.056931548428725644,0.84226148409894,0.847936687394008,0.8475802804161013,0.8397244434617187,0.8455939330806591,0.8452055004550333,219805
1640,0.056196180306293704,0.052878500192182626,0.055913316814339836,0.8467844522968198,0.847936687394008,0.8489371325192221,0.8444117306307283,0.8457095752587157,0.8465465043313527,221037
1650,0.05549343415458923,0.052314823057569924,0.05513998654487796,0.8501766784452297,0.8552854720180894,0.8516508367254636,0.8480662866810852,0.8535452385970608,0.8493070084240469,222385
1660,0.055436315766743405,0.05228443945572303,0.05505117703249691,0.8501766784452297,0.8552854720180894,0.8530076888285844,0.8480662866810852,0.8535452385970608,0.8507009711167423,223682
1670,0.055417588650554545,0.05221979985368951,0.05494571566679536,0.8498939929328622,0.8547201808931599,0.8534599728629579,0.8477673797515621,0.8529863414583443,0.851159694319564,225135
1680,0.05485044245755443,0.051561679706551705,0.05433183818418095,0.8510247349823321,0.8552854720180894,0.8543645409317051,0.8490200700149935,0.8535929086480579,0.8521086226006542,226570
1690,0.053851569423285894,0.05049339852721647,0.05319559728610121,0.856113074204947,0.8631995477671001,0.8579828132066938,0.854342160528142,0.8619176621085718,0.8558803855852711,227900
1710,0.05378768930779206,0.05035172110667956,0.05327912009938051,0.8563957597173145,0.8626342566421707,0.8611488014473089,0.8547285364034046,0.8614248754476481,0.8591130487312754,230593
1720,0.05369501586347292,0.0502623101405543,0.0531610853012365,0.8562544169611307,0.8626342566421707,0.8602442333785617,0.8545402036530029,0.8612481867801232,0.8582252921392504,231951
1730,0.053433041178447986,0.05008724016602381,0.05286030706378641,0.8558303886925795,0.8620689655172413,0.8611488014473089,0.8539749342044708,0.8605331763035126,0.8590504032085091,233270
1740,0.053625534551301576,0.05025870698660912,0.05287421851265559,0.8538515901060071,0.8631995477671001,0.858887381275441,0.8519698051133581,0.8616481438736686,0.8567445701352469,234733
1750,0.05325200404067033,0.04988966473205545,0.052673680258924646,0.8569611307420495,0.8631995477671001,0.8597919493441881,0.8551491174348694,0.8616978315364453,0.8576353833405241,236104
1760,0.05311150324447264,0.04980516865429935,0.052549854137495,0.8568197879858658,0.8637648388920294,0.862053369516056,0.8551228131263211,0.8623590734289748,0.8599893278624902,237429
1770,0.05295068512034872,0.0496173898623527,0.05245464200876792,0.8572438162544169,0.8660260033917467,0.8611488014473089,0.8554084316455355,0.864354202242115,0.8590080498504707,238692
1780,0.052915261059613646,0.049605426081069645,0.05247957043362199,0.8572438162544169,0.8631995477671001,0.8602442333785617,0.8553879969890762,0.861430951982951,0.8580772155835595,239972
