10,56943,0.028813456303898588,11101
20,108131,0.02831514950540858,21201
30,159433,0.028793433380620397,31301
40,210126,0.028881333546699983,41401
50,261700,0.028764157210322747,51501
60,312900,0.02874348046787351,61601
70,363944,0.029330859179495756,71701
80,414863,0.029567951489152415,81801
90,465447,0.029310224849689013,91901
110,567527,0.028886224738337418,112001
120,619250,0.02906423275510075,122101
130,675232,0.029092490326591763,132201
140,728801,0.028930344197304083,142301
150,780943,0.029232543732985554,152401
160,834662,0.028887505062095625,162501
170,887464,0.030330114428198246,172601
180,939944,0.03165439815922145,182701
190,993427,0.030676954538708123,192801
210,1099003,0.031056821057508725,212901
220,1152975,0.03134350048058702,223001
230,1207079,0.03142533171534314,233101
240,1258714,0.031343534684235314,243201
250,1309617,0.03154322656677706,253301
260,1364751,0.03145183265617136,263401
270,1418075,0.03166341910564089,273501
280,1468924,0.031749059611394244,283601
290,1521817,0.03170799761321938,293701
310,1627306,0.031165980380141716,313801
320,1681587,0.03188755159137343,323901
330,1735734,0.031577415203848415,334001
340,1789004,0.03171422036385531,344101
350,1840297,0.031388579320867444,354201
360,1892347,0.0330908516104889,364301
370,1947118,0.03205071489307403,374401
380,2002341,0.031456827249646345,384501
390,2054734,0.031210959888265444,394601
410,2161571,0.032131448562836555,414701
420,2216988,0.03178512053841726,424801
430,2271170,0.03328152790657998,434901
440,2325930,0.0332918697420838,445001
450,2376477,0.03316524513031894,455101
460,2427113,0.033338307586995734,465201
470,2478096,0.03346268882427456,475301
480,2529183,0.03298221679700696,485401
490,2581055,0.03322369611120709,495501
510,2683791,0.032867469627650664,515601
520,2734893,0.03333689193260304,525701
530,2785844,0.033642467575701177,535801
540,2836753,0.0335018043870763,545901
550,2887275,0.034235770583115124,556001
560,2937826,0.034514080271483116,566101
570,2988517,0.03407669644996196,576201
580,3037657,0.03419660707095213,586301
590,3089773,0.034783119477060205,596401
610,3195888,0.03564009771421372,616501
620,3245676,0.034553522056987175,626601
630,3298839,0.03408519386154581,636701
640,3349503,0.034317865498176066,646801
650,3399487,0.034686523863238373,656901
660,3452462,0.03498374539440903,667001
670,3502713,0.03423806093578878,677101
680,3556681,0.03415555201111832,687201
690,3609496,0.034683261530387324,697301
710,3710208,0.03440655105942368,717401
720,3762198,0.03477470173437852,727501
730,3815381,0.03469255949155749,737601
740,3868763,0.03495644802761106,747701
750,3920391,0.03469811392709166,757801
760,3972409,0.03447785445986389,767901
770,4024822,0.03472342525961574,778001
780,4078690,0.03460299336943433,788101
790,4130079,0.03487745217627816,798201
810,4234440,0.035171540242006104,818301
820,4286751,0.03533672067254762,828401
830,4340460,0.035349694316902686,838501
840,4397080,0.035373101823001005,848601
850,4451085,0.03495057241895817,858701
860,4504203,0.03488807918033735,868801
870,4558619,0.035135886509154265,878901
880,4611560,0.03611460474067371,889001
890,4667247,0.035897779086924445,899101
910,4775593,0.037669711223910746,919201
920,4827564,0.03676297585646719,929301
930,4880303,0.03779661812432978,939401
940,4935964,0.036812174896060125,949501
950,4992852,0.03681113358137594,959601
960,5048392,0.03708978938388512,969701
970,5101224,0.03715371779534049,979801
980,5152505,0.03711498340623511,989901
990,5204308,0.03717353401839614,1000001
1010,5310598,0.036963610310108086,1020101
1020,5365393,0.037233092838772575,1030201
1030,5417739,0.03732543291858731,1040301
1040,5472545,0.03661866217744004,1050401
1050,5523675,0.03717064875305897,1060501
1060,5574199,0.03688274848963788,1070601
1070,5624769,0.03795330980792931,1080701
1080,5675676,0.03833701126078714,1090801
1090,5726582,0.03742960313772454,1100901
1110,5828349,0.03870793480810608,1121001
1120,5878771,0.038102015080327824,1131101
1130,5929269,0.03799228855296044,1141201
1140,5980511,0.038330157200935,1151301
1150,6031914,0.037710040155639016,1161401
1160,6082914,0.03815710309357599,1171501
1170,6133440,0.038203191925471065,1181601
1180,6184023,0.037893486669252054,1191701
1190,6234770,0.0386888108941943,1201801
1210,6337015,0.03789111998851749,1221901
1220,6387543,0.03789074420536491,1232001
1230,6437625,0.037994648017871474,1242101
1240,6488458,0.037752740728354765,1252201
1250,6539047,0.03823970377898694,1262301
1260,6589186,0.03796589865910464,1272401
1270,6639433,0.03771952142562256,1282501
1280,6688877,0.03796456711763474,1292601
1290,6739805,0.038245010611849116,1302701
1310,6841503,0.03825892150158173,1322801
1320,6892257,0.038635847512817574,1332901
1330,6942830,0.038501090634168025,1343001
1340,6993537,0.03800503184371374,1353101
1350,7044350,0.037758778548572784,1363201
1360,7095054,0.037710040155639016,1373301
1370,7145868,0.03827028265354718,1383401
1380,7196455,0.03891667546521985,1393501
1390,7246903,0.03833363609318568,1403601
1410,7348901,0.03860507675692061,1423701
1420,7403020,0.03809893966085753,1433801
1430,7458031,0.03798077388143067,1443901
1440,7512312,0.03797726739657796,1454001
1450,7566036,0.038348020162229206,1464101
1460,7619422,0.03780930580673459,1474201
1470,7673209,0.03954998294903021,1484301
1480,7729925,0.03925693523875757,1494401
1490,7783981,0.03876247560377268,1504501
1510,7891120,0.03855617500684244,1524601
1520,7942644,0.03920469566188535,1534701
1530,7996602,0.03882125276516085,1544801
1540,8052489,0.03926022196820492,1554901
1550,8106383,0.03879831193651405,1565001
1560,8160448,0.03939678824442404,1575101
1570,8214879,0.03930352668339907,1585201
1580,8266210,0.04027915147927233,1595301
1590,8317982,0.04005469221911039,1605401
1610,8423339,0.03929715111017452,1625501
1620,8473383,0.039230392039962446,1635601
1630,8525063,0.039796814350935086,1645701
1640,8576830,0.03873991334623549,1655801
1650,8630123,0.039995101364559506,1665901
1660,8681821,0.03870899163797218,1676001
1670,8732829,0.03908178718560544,1686101
1680,8785056,0.0392961320448333,1696201
1690,8837170,0.03932436874184334,1706301
1710,8945220,0.03896803632868645,1726401
1720,8997762,0.03933021371106353,1736501
1730,9050718,0.0391647292503,1746601
1740,9105135,0.039983789434323264,1756701
1750,9158198,0.03957591660922966,1766801
1760,9213529,0.03907695767000423,1776901
1770,9268729,0.03900927220163243,1787001
1780,9323815,0.039077474376382454,1797101
1790,9379485,0.039185945776887283,1807201
1810,9492196,0.03894476098374452,1827301
1820,9546595,0.039912786404814354,1837401
1830,9602992,0.03927124938240388,1847501
1840,9657557,0.039195827346160304,1857601
1850,9711696,0.03879902980491865,1867701
1860,9765802,0.039862539662667416,1877801
1870,9817839,0.039446964935006254,1887901
1880,9868953,0.03870899163797218,1898001
1890,9919676,0.03932240885060101,1908101
1910,10021205,0.03998608705848097,1928201
1920,10071965,0.040042258124354316,1938301
1930,10123096,0.040458491415814174,1948401
1940,10173936,0.04142175648484759,1958501
1950,10225222,0.040280819339755046,1968601
1960,10279252,0.039977690616680446,1978701
1970,10333959,0.04056025330806275,1988801
1980,10386403,0.0399479353269154,1998901
1990,10439824,0.0406177969479492,2009001
2010,10545004,0.04023109980213996,2029101
2020,10598094,0.04016843503288862,2039201
2030,10650855,0.039746471034560776,2049301
2040,10703818,0.039746471034560776,2059401
2050,10755943,0.039746471034560776,2069501
2060,10808564,0.04011850426285436,2079601
2070,10863455,0.040051503419161034,2089701
2080,10915945,0.04024438230862033,2099801
2090,10969986,0.03988033962398742,2109901
2110,11073084,0.0409945672582524,2130001
2120,11124501,0.039955130037612745,2140101
2130,11177867,0.0412686620229079,2150201
2140,11232263,0.0413112693766712,2160301
2150,11285339,0.04112145812589208,2170401
2160,11337501,0.04115605726482621,2180501
2170,11388824,0.04193949466545243,2190601
2180,11442934,0.041463648629643884,2200701
2190,11496398,0.04079721076878943,2210801
2210,11599964,0.040683433498416556,2230901
2220,11654209,0.041087713811044264,2241001
2230,11705284,0.040626454845103334,2251101
2240,11756128,0.04074033975051955,2261201
2250,11808149,0.040822753940294845,2271301
2260,11860506,0.04071090270737368,2281401
2270,11912032,0.04104130346073438,2291501
2280,11963693,0.040994848603013695,2301601
2290,12016229,0.04075465432807602,2311701
2310,12120411,0.04082919483926431,2331801
2320,12173616,0.04068449234155762,2341901
2330,12226907,0.04078164525554558,2352001
2340,12281475,0.04068449234155762,2362101
2350,12335810,0.04075420595529388,2372201
2360,12389628,0.040746138784208054,2382301
